2025-01-30 11:16:36,082 - INFO - Starting Telegram Scraper
2025-01-30 11:16:36,087 - INFO - Connecting to 149.154.167.51:443/TcpFull...
2025-01-30 11:16:40,105 - INFO - Connection to 149.154.167.51:443/TcpFull complete!
2025-01-30 11:16:51,709 - INFO - Phone migrated to 4
2025-01-30 11:16:51,834 - INFO - Reconnecting to new data center 4
2025-01-30 11:16:51,976 - INFO - Disconnecting from 149.154.167.51:443/TcpFull...
2025-01-30 11:16:51,977 - INFO - Disconnection from 149.154.167.51:443/TcpFull complete!
2025-01-30 11:16:51,978 - INFO - Connecting to 149.154.167.91:443/TcpFull...
2025-01-30 11:16:53,584 - INFO - Connection to 149.154.167.91:443/TcpFull complete!
2025-01-30 11:25:42,200 - INFO - File lives in another DC
2025-01-30 11:25:42,203 - INFO - Connecting to 149.154.175.58:443/TcpFull...
2025-01-30 11:25:44,438 - INFO - Connection to 149.154.175.58:443/TcpFull complete!
2025-01-30 11:25:44,439 - INFO - Exporting auth for new borrowed sender in DcOption(id=1, ip_address='149.154.175.58', port=443, ipv6=False, media_only=False, tcpo_only=False, cdn=False, static=False, this_port_only=False, secret=None)
2025-01-30 11:25:46,452 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:25:46,648 - INFO - File lives in another DC
2025-01-30 11:25:47,070 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:25:47,279 - INFO - File lives in another DC
2025-01-30 11:25:47,681 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:25:47,859 - INFO - File lives in another DC
2025-01-30 11:25:48,245 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:25:48,417 - INFO - File lives in another DC
2025-01-30 11:25:48,819 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:25:48,967 - INFO - File lives in another DC
2025-01-30 11:25:50,067 - INFO - Scraped 100 messages from Yetenaweg
2025-01-30 11:25:50,880 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:25:52,397 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:25:53,402 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:25:55,506 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:25:57,151 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:25:58,990 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:26:00,672 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:26:02,543 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:26:04,634 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:26:06,028 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:26:07,615 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:26:09,632 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:26:11,640 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:26:12,142 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:26:13,233 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:26:14,251 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:26:16,208 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:26:17,946 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:26:19,653 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:26:21,342 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:26:23,189 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:26:24,748 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:26:26,361 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:26:27,941 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:26:28,791 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:26:30,292 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:26:32,028 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:26:33,548 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:26:40,571 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:26:54,035 - INFO - Disconnecting borrowed sender for DC 1
2025-01-30 11:26:54,036 - INFO - Disconnecting from 149.154.175.58:443/TcpFull...
2025-01-30 11:26:54,039 - INFO - Disconnection from 149.154.175.58:443/TcpFull complete!
2025-01-30 11:27:19,433 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:27:25,496 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:27:28,146 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:27:30,815 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:27:33,548 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:27:35,086 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:27:37,685 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:27:40,866 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:27:42,642 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:27:44,705 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:27:46,295 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:27:47,781 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:27:49,440 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:27:51,135 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:27:52,517 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:27:53,997 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:27:55,664 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:27:57,041 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:27:58,378 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:28:00,138 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:28:02,111 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:28:03,396 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:28:04,998 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:28:06,671 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:28:08,375 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:28:09,728 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:28:10,377 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:28:11,854 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:28:14,102 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:28:15,701 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:28:17,505 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:28:20,221 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:28:21,686 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:28:23,285 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:28:25,322 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:28:26,919 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:28:28,577 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:28:29,545 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:28:31,999 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:28:34,313 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:28:37,216 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:28:38,816 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:28:40,327 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:28:42,300 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:28:43,705 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:28:45,444 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:28:46,997 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:28:49,009 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:28:50,436 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2025-01-30 11:28:51,348 - INFO - Scraped 100 messages from EAHCI
2025-01-30 11:28:51,359 - INFO - Scraping completed successfully
2025-01-30 11:28:51,361 - INFO - Disconnecting from 149.154.167.91:443/TcpFull...
2025-01-30 11:28:51,363 - INFO - Disconnection from 149.154.167.91:443/TcpFull complete!
2025-01-30 11:28:51,363 - INFO - Not disconnecting (already have no connection)
